#Temperature (K)	Pressure (MPa)	Quality (l+v)	Internal Energy (l+v, kJ/mol)	Enthalpy (l+v, kJ/mol)	Entropy (l+v, J/mol*K)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
358.75	59.141	undefined	6.5648	10.500	59.671	30.300	0.033003	6.5648	10.500	59.671	21.549	30.139	1899.8	-0.50837	11.431	0.25613	30.300	0.033003	6.5648	10.500	59.671	21.549	30.139	1899.8	-0.50837	11.431	0.25613
360.39	59.416	undefined	6.6002	10.553	59.770	30.300	0.033003	6.6002	10.553	59.770	21.553	30.137	1903.8	-0.50900	11.463	0.25689	30.300	0.033003	6.6002	10.553	59.770	21.553	30.137	1903.8	-0.50900	11.463	0.25689
362.03	59.692	undefined	6.6356	10.607	59.867	30.300	0.033003	6.6356	10.607	59.867	21.556	30.135	1907.9	-0.50963	11.496	0.25765	30.300	0.033003	6.6356	10.607	59.867	21.556	30.135	1907.9	-0.50963	11.496	0.25765
363.67	59.967	undefined	6.6710	10.661	59.965	30.300	0.033003	6.6710	10.661	59.965	21.560	30.132	1912.0	-0.51024	11.528	0.25841	30.300	0.033003	6.6710	10.661	59.965	21.560	30.132	1912.0	-0.51024	11.528	0.25841
365.32	60.242	undefined	6.7064	10.714	60.062	30.300	0.033003	6.7064	10.714	60.062	21.564	30.130	1916.0	-0.51085	11.560	0.25917	30.300	0.033003	6.7064	10.714	60.062	21.564	30.130	1916.0	-0.51085	11.560	0.25917
366.96	60.517	undefined	6.7418	10.768	60.159	30.300	0.033003	6.7418	10.768	60.159	21.567	30.127	1920.1	-0.51145	11.592	0.25992	30.300	0.033003	6.7418	10.768	60.159	21.567	30.127	1920.1	-0.51145	11.592	0.25992
368.60	60.792	undefined	6.7772	10.822	60.255	30.300	0.033003	6.7772	10.822	60.255	21.570	30.125	1924.1	-0.51205	11.624	0.26067	30.300	0.033003	6.7772	10.822	60.255	21.570	30.125	1924.1	-0.51205	11.624	0.26067
370.24	61.066	undefined	6.8126	10.875	60.351	30.300	0.033003	6.8126	10.875	60.351	21.574	30.122	1928.1	-0.51264	11.656	0.26142	30.300	0.033003	6.8126	10.875	60.351	21.574	30.122	1928.1	-0.51264	11.656	0.26142
371.88	61.341	undefined	6.8480	10.929	60.446	30.300	0.033003	6.8480	10.929	60.446	21.577	30.120	1932.1	-0.51322	11.688	0.26217	30.300	0.033003	6.8480	10.929	60.446	21.577	30.120	1932.1	-0.51322	11.688	0.26217
373.52	61.616	undefined	6.8835	10.983	60.541	30.300	0.033003	6.8835	10.983	60.541	21.580	30.117	1936.1	-0.51380	11.720	0.26292	30.300	0.033003	6.8835	10.983	60.541	21.580	30.117	1936.1	-0.51380	11.720	0.26292
375.17	61.890	undefined	6.9189	11.036	60.636	30.300	0.033003	6.9189	11.036	60.636	21.583	30.114	1940.1	-0.51437	11.752	0.26367	30.300	0.033003	6.9189	11.036	60.636	21.583	30.114	1940.1	-0.51437	11.752	0.26367
376.81	62.164	undefined	6.9543	11.090	60.730	30.300	0.033003	6.9543	11.090	60.730	21.586	30.111	1944.1	-0.51493	11.784	0.26441	30.300	0.033003	6.9543	11.090	60.730	21.586	30.111	1944.1	-0.51493	11.784	0.26441
378.45	62.439	undefined	6.9898	11.144	60.824	30.300	0.033003	6.9898	11.144	60.824	21.588	30.109	1948.1	-0.51549	11.816	0.26516	30.300	0.033003	6.9898	11.144	60.824	21.588	30.109	1948.1	-0.51549	11.816	0.26516
380.09	62.713	undefined	7.0252	11.198	60.918	30.300	0.033003	7.0252	11.198	60.918	21.591	30.106	1952.0	-0.51604	11.848	0.26590	30.300	0.033003	7.0252	11.198	60.918	21.591	30.106	1952.0	-0.51604	11.848	0.26590
381.73	62.987	undefined	7.0606	11.251	61.011	30.300	0.033003	7.0606	11.251	61.011	21.594	30.103	1956.0	-0.51659	11.880	0.26664	30.300	0.033003	7.0606	11.251	61.011	21.594	30.103	1956.0	-0.51659	11.880	0.26664
383.37	63.261	undefined	7.0961	11.305	61.103	30.300	0.033003	7.0961	11.305	61.103	21.596	30.100	1959.9	-0.51713	11.912	0.26738	30.300	0.033003	7.0961	11.305	61.103	21.596	30.100	1959.9	-0.51713	11.912	0.26738
385.02	63.535	undefined	7.1316	11.359	61.196	30.300	0.033003	7.1316	11.359	61.196	21.598	30.097	1963.8	-0.51766	11.944	0.26812	30.300	0.033003	7.1316	11.359	61.196	21.598	30.097	1963.8	-0.51766	11.944	0.26812
386.66	63.808	undefined	7.1670	11.412	61.288	30.300	0.033003	7.1670	11.412	61.288	21.601	30.094	1967.8	-0.51819	11.976	0.26885	30.300	0.033003	7.1670	11.412	61.288	21.601	30.094	1967.8	-0.51819	11.976	0.26885
388.30	64.082	undefined	7.2025	11.466	61.379	30.300	0.033003	7.2025	11.466	61.379	21.603	30.091	1971.7	-0.51872	12.007	0.26959	30.300	0.033003	7.2025	11.466	61.379	21.603	30.091	1971.7	-0.51872	12.007	0.26959
389.94	64.356	undefined	7.2379	11.520	61.470	30.300	0.033003	7.2379	11.520	61.470	21.605	30.088	1975.6	-0.51923	12.039	0.27033	30.300	0.033003	7.2379	11.520	61.470	21.605	30.088	1975.6	-0.51923	12.039	0.27033
391.58	64.629	undefined	7.2734	11.573	61.561	30.300	0.033003	7.2734	11.573	61.561	21.607	30.085	1979.5	-0.51974	12.071	0.27106	30.300	0.033003	7.2734	11.573	61.561	21.607	30.085	1979.5	-0.51974	12.071	0.27106
393.22	64.903	undefined	7.3089	11.627	61.651	30.300	0.033003	7.3089	11.627	61.651	21.609	30.082	1983.3	-0.52025	12.103	0.27179	30.300	0.033003	7.3089	11.627	61.651	21.609	30.082	1983.3	-0.52025	12.103	0.27179
394.87	65.176	undefined	7.3444	11.681	61.741	30.300	0.033003	7.3444	11.681	61.741	21.611	30.079	1987.2	-0.52075	12.134	0.27252	30.300	0.033003	7.3444	11.681	61.741	21.611	30.079	1987.2	-0.52075	12.134	0.27252
396.51	65.449	undefined	7.3798	11.734	61.831	30.300	0.033003	7.3798	11.734	61.831	21.613	30.076	1991.1	-0.52125	12.166	0.27325	30.300	0.033003	7.3798	11.734	61.831	21.613	30.076	1991.1	-0.52125	12.166	0.27325
398.15	65.722	undefined	7.4153	11.788	61.920	30.300	0.033003	7.4153	11.788	61.920	21.615	30.072	1994.9	-0.52174	12.198	0.27398	30.300	0.033003	7.4153	11.788	61.920	21.615	30.072	1994.9	-0.52174	12.198	0.27398
399.79	65.995	undefined	7.4508	11.842	62.009	30.300	0.033003	7.4508	11.842	62.009	21.617	30.069	1998.8	-0.52222	12.229	0.27471	30.300	0.033003	7.4508	11.842	62.009	21.617	30.069	1998.8	-0.52222	12.229	0.27471
401.43	66.268	undefined	7.4863	11.895	62.098	30.300	0.033003	7.4863	11.895	62.098	21.618	30.066	2002.6	-0.52270	12.261	0.27543	30.300	0.033003	7.4863	11.895	62.098	21.618	30.066	2002.6	-0.52270	12.261	0.27543
403.07	66.541	undefined	7.5218	11.949	62.186	30.300	0.033003	7.5218	11.949	62.186	21.620	30.063	2006.5	-0.52318	12.292	0.27616	30.300	0.033003	7.5218	11.949	62.186	21.620	30.063	2006.5	-0.52318	12.292	0.27616
404.72	66.814	undefined	7.5573	12.002	62.274	30.300	0.033003	7.5573	12.002	62.274	21.622	30.060	2010.3	-0.52364	12.324	0.27688	30.300	0.033003	7.5573	12.002	62.274	21.622	30.060	2010.3	-0.52364	12.324	0.27688
406.36	67.087	undefined	7.5928	12.056	62.362	30.300	0.033003	7.5928	12.056	62.362	21.623	30.056	2014.1	-0.52411	12.356	0.27761	30.300	0.033003	7.5928	12.056	62.362	21.623	30.056	2014.1	-0.52411	12.356	0.27761
408.00	67.359	undefined	7.6283	12.110	62.449	30.300	0.033003	7.6283	12.110	62.449	21.625	30.053	2017.9	-0.52457	12.387	0.27833	30.300	0.033003	7.6283	12.110	62.449	21.625	30.053	2017.9	-0.52457	12.387	0.27833
409.64	67.632	undefined	7.6638	12.163	62.536	30.300	0.033003	7.6638	12.163	62.536	21.626	30.050	2021.7	-0.52502	12.418	0.27905	30.300	0.033003	7.6638	12.163	62.536	21.626	30.050	2021.7	-0.52502	12.418	0.27905
411.28	67.904	undefined	7.6993	12.217	62.622	30.300	0.033003	7.6993	12.217	62.622	21.627	30.047	2025.5	-0.52547	12.450	0.27977	30.300	0.033003	7.6993	12.217	62.622	21.627	30.047	2025.5	-0.52547	12.450	0.27977
412.92	68.177	undefined	7.7348	12.271	62.708	30.300	0.033003	7.7348	12.271	62.708	21.629	30.043	2029.2	-0.52592	12.481	0.28049	30.300	0.033003	7.7348	12.271	62.708	21.629	30.043	2029.2	-0.52592	12.481	0.28049
414.57	68.449	undefined	7.7703	12.324	62.794	30.300	0.033003	7.7703	12.324	62.794	21.630	30.040	2033.0	-0.52635	12.513	0.28120	30.300	0.033003	7.7703	12.324	62.794	21.630	30.040	2033.0	-0.52635	12.513	0.28120
416.21	68.721	undefined	7.8058	12.378	62.880	30.300	0.033003	7.8058	12.378	62.880	21.631	30.037	2036.8	-0.52679	12.544	0.28192	30.300	0.033003	7.8058	12.378	62.880	21.631	30.037	2036.8	-0.52679	12.544	0.28192
417.85	68.993	undefined	7.8413	12.431	62.965	30.300	0.033003	7.8413	12.431	62.965	21.633	30.034	2040.5	-0.52722	12.576	0.28264	30.300	0.033003	7.8413	12.431	62.965	21.633	30.034	2040.5	-0.52722	12.576	0.28264
419.49	69.265	undefined	7.8768	12.485	63.050	30.300	0.033003	7.8768	12.485	63.050	21.634	30.030	2044.3	-0.52764	12.607	0.28335	30.300	0.033003	7.8768	12.485	63.050	21.634	30.030	2044.3	-0.52764	12.607	0.28335
421.13	69.537	undefined	7.9124	12.539	63.134	30.300	0.033003	7.9124	12.539	63.134	21.635	30.027	2048.0	-0.52807	12.638	0.28406	30.300	0.033003	7.9124	12.539	63.134	21.635	30.027	2048.0	-0.52807	12.638	0.28406
422.77	69.809	undefined	7.9479	12.592	63.218	30.300	0.033003	7.9479	12.592	63.218	21.636	30.024	2051.7	-0.52848	12.670	0.28478	30.300	0.033003	7.9479	12.592	63.218	21.636	30.024	2051.7	-0.52848	12.670	0.28478
424.42	70.081	undefined	7.9834	12.646	63.302	30.300	0.033003	7.9834	12.646	63.302	21.637	30.020	2055.4	-0.52889	12.701	0.28549	30.300	0.033003	7.9834	12.646	63.302	21.637	30.020	2055.4	-0.52889	12.701	0.28549
426.06	70.352	undefined	8.0189	12.700	63.386	30.300	0.033003	8.0189	12.700	63.386	21.638	30.017	2059.1	-0.52930	12.732	0.28620	30.300	0.033003	8.0189	12.700	63.386	21.638	30.017	2059.1	-0.52930	12.732	0.28620
427.70	70.624	undefined	8.0544	12.753	63.469	30.300	0.033003	8.0544	12.753	63.469	21.639	30.014	2062.8	-0.52970	12.763	0.28691	30.300	0.033003	8.0544	12.753	63.469	21.639	30.014	2062.8	-0.52970	12.763	0.28691
429.34	70.895	undefined	8.0900	12.807	63.552	30.300	0.033003	8.0900	12.807	63.552	21.640	30.011	2066.5	-0.53010	12.795	0.28762	30.300	0.033003	8.0900	12.807	63.552	21.640	30.011	2066.5	-0.53010	12.795	0.28762
430.98	71.167	undefined	8.1255	12.860	63.634	30.300	0.033003	8.1255	12.860	63.634	21.641	30.007	2070.2	-0.53049	12.826	0.28833	30.300	0.033003	8.1255	12.860	63.634	21.641	30.007	2070.2	-0.53049	12.826	0.28833
432.62	71.438	undefined	8.1610	12.914	63.717	30.300	0.033003	8.1610	12.914	63.717	21.642	30.004	2073.9	-0.53088	12.857	0.28903	30.300	0.033003	8.1610	12.914	63.717	21.642	30.004	2073.9	-0.53088	12.857	0.28903
434.27	71.709	undefined	8.1965	12.967	63.799	30.300	0.033003	8.1965	12.967	63.799	21.643	30.001	2077.5	-0.53127	12.888	0.28974	30.300	0.033003	8.1965	12.967	63.799	21.643	30.001	2077.5	-0.53127	12.888	0.28974
435.91	71.981	undefined	8.2321	13.021	63.880	30.300	0.033003	8.2321	13.021	63.880	21.644	29.998	2081.2	-0.53165	12.919	0.29044	30.300	0.033003	8.2321	13.021	63.880	21.644	29.998	2081.2	-0.53165	12.919	0.29044
437.55	72.252	undefined	8.2676	13.075	63.962	30.300	0.033003	8.2676	13.075	63.962	21.645	29.994	2084.8	-0.53203	12.950	0.29115	30.300	0.033003	8.2676	13.075	63.962	21.645	29.994	2084.8	-0.53203	12.950	0.29115
439.19	72.523	undefined	8.3031	13.128	64.043	30.300	0.033003	8.3031	13.128	64.043	21.645	29.991	2088.5	-0.53240	12.982	0.29185	30.300	0.033003	8.3031	13.128	64.043	21.645	29.991	2088.5	-0.53240	12.982	0.29185
440.83	72.794	undefined	8.3387	13.182	64.123	30.300	0.033003	8.3387	13.182	64.123	21.646	29.988	2092.1	-0.53277	13.013	0.29255	30.300	0.033003	8.3387	13.182	64.123	21.646	29.988	2092.1	-0.53277	13.013	0.29255
442.47	73.064	undefined	8.3742	13.235	64.204	30.300	0.033003	8.3742	13.235	64.204	21.647	29.985	2095.7	-0.53313	13.044	0.29326	30.300	0.033003	8.3742	13.235	64.204	21.647	29.985	2095.7	-0.53313	13.044	0.29326
444.12	73.335	undefined	8.4098	13.289	64.284	30.300	0.033003	8.4098	13.289	64.284	21.648	29.982	2099.4	-0.53349	13.075	0.29396	30.300	0.033003	8.4098	13.289	64.284	21.648	29.982	2099.4	-0.53349	13.075	0.29396
445.76	73.606	undefined	8.4453	13.342	64.364	30.300	0.033003	8.4453	13.342	64.364	21.648	29.978	2103.0	-0.53385	13.106	0.29466	30.300	0.033003	8.4453	13.342	64.364	21.648	29.978	2103.0	-0.53385	13.106	0.29466
447.40	73.877	undefined	8.4808	13.396	64.443	30.300	0.033003	8.4808	13.396	64.443	21.649	29.975	2106.6	-0.53420	13.137	0.29536	30.300	0.033003	8.4808	13.396	64.443	21.649	29.975	2106.6	-0.53420	13.137	0.29536
449.04	74.147	undefined	8.5164	13.449	64.523	30.300	0.033003	8.5164	13.449	64.523	21.650	29.972	2110.2	-0.53455	13.168	0.29606	30.300	0.033003	8.5164	13.449	64.523	21.650	29.972	2110.2	-0.53455	13.168	0.29606
450.68	74.418	undefined	8.5519	13.503	64.602	30.300	0.033003	8.5519	13.503	64.602	21.651	29.969	2113.8	-0.53489	13.199	0.29675	30.300	0.033003	8.5519	13.503	64.602	21.651	29.969	2113.8	-0.53489	13.199	0.29675
452.32	74.688	undefined	8.5875	13.556	64.681	30.300	0.033003	8.5875	13.556	64.681	21.651	29.966	2117.3	-0.53523	13.230	0.29745	30.300	0.033003	8.5875	13.556	64.681	21.651	29.966	2117.3	-0.53523	13.230	0.29745
453.97	74.958	undefined	8.6230	13.610	64.759	30.300	0.033003	8.6230	13.610	64.759	21.652	29.963	2120.9	-0.53557	13.261	0.29815	30.300	0.033003	8.6230	13.610	64.759	21.652	29.963	2120.9	-0.53557	13.261	0.29815
455.61	75.228	undefined	8.6585	13.664	64.837	30.300	0.033003	8.6585	13.664	64.837	21.653	29.960	2124.5	-0.53590	13.291	0.29884	30.300	0.033003	8.6585	13.664	64.837	21.653	29.960	2124.5	-0.53590	13.291	0.29884
457.25	75.499	undefined	8.6941	13.717	64.915	30.300	0.033003	8.6941	13.717	64.915	21.653	29.957	2128.0	-0.53623	13.322	0.29954	30.300	0.033003	8.6941	13.717	64.915	21.653	29.957	2128.0	-0.53623	13.322	0.29954
458.89	75.769	undefined	8.7296	13.771	64.993	30.300	0.033003	8.7296	13.771	64.993	21.654	29.954	2131.6	-0.53656	13.353	0.30023	30.300	0.033003	8.7296	13.771	64.993	21.654	29.954	2131.6	-0.53656	13.353	0.30023
460.53	76.039	undefined	8.7652	13.824	65.070	30.300	0.033003	8.7652	13.824	65.070	21.654	29.951	2135.1	-0.53688	13.384	0.30092	30.300	0.033003	8.7652	13.824	65.070	21.654	29.951	2135.1	-0.53688	13.384	0.30092
462.17	76.309	undefined	8.8007	13.878	65.147	30.300	0.033003	8.8007	13.878	65.147	21.655	29.948	2138.6	-0.53720	13.415	0.30162	30.300	0.033003	8.8007	13.878	65.147	21.655	29.948	2138.6	-0.53720	13.415	0.30162
463.82	76.578	undefined	8.8363	13.931	65.224	30.300	0.033003	8.8363	13.931	65.224	21.656	29.945	2142.2	-0.53751	13.446	0.30231	30.300	0.033003	8.8363	13.931	65.224	21.656	29.945	2142.2	-0.53751	13.446	0.30231
465.46	76.848	undefined	8.8718	13.985	65.300	30.300	0.033003	8.8718	13.985	65.300	21.656	29.942	2145.7	-0.53782	13.477	0.30300	30.300	0.033003	8.8718	13.985	65.300	21.656	29.942	2145.7	-0.53782	13.477	0.30300
467.10	77.118	undefined	8.9074	14.038	65.377	30.300	0.033003	8.9074	14.038	65.377	21.657	29.939	2149.2	-0.53813	13.507	0.30369	30.300	0.033003	8.9074	14.038	65.377	21.657	29.939	2149.2	-0.53813	13.507	0.30369
468.74	77.387	undefined	8.9430	14.092	65.453	30.300	0.033003	8.9430	14.092	65.453	21.657	29.936	2152.7	-0.53843	13.538	0.30438	30.300	0.033003	8.9430	14.092	65.453	21.657	29.936	2152.7	-0.53843	13.538	0.30438
470.38	77.657	undefined	8.9785	14.145	65.528	30.300	0.033003	8.9785	14.145	65.528	21.658	29.933	2156.2	-0.53873	13.569	0.30507	30.300	0.033003	8.9785	14.145	65.528	21.658	29.933	2156.2	-0.53873	13.569	0.30507
472.02	77.926	undefined	9.0141	14.199	65.604	30.300	0.033003	9.0141	14.199	65.604	21.659	29.930	2159.7	-0.53903	13.600	0.30576	30.300	0.033003	9.0141	14.199	65.604	21.659	29.930	2159.7	-0.53903	13.600	0.30576
473.67	78.196	undefined	9.0496	14.252	65.679	30.300	0.033003	9.0496	14.252	65.679	21.659	29.927	2163.1	-0.53932	13.630	0.30645	30.300	0.033003	9.0496	14.252	65.679	21.659	29.927	2163.1	-0.53932	13.630	0.30645
475.31	78.465	undefined	9.0852	14.306	65.754	30.300	0.033003	9.0852	14.306	65.754	21.660	29.924	2166.6	-0.53961	13.661	0.30713	30.300	0.033003	9.0852	14.306	65.754	21.660	29.924	2166.6	-0.53961	13.661	0.30713
476.95	78.734	undefined	9.1207	14.359	65.829	30.300	0.033003	9.1207	14.359	65.829	21.660	29.921	2170.1	-0.53989	13.692	0.30782	30.300	0.033003	9.1207	14.359	65.829	21.660	29.921	2170.1	-0.53989	13.692	0.30782
478.59	79.004	undefined	9.1563	14.412	65.903	30.300	0.033003	9.1563	14.412	65.903	21.661	29.918	2173.5	-0.54018	13.722	0.30851	30.300	0.033003	9.1563	14.412	65.903	21.661	29.918	2173.5	-0.54018	13.722	0.30851
480.23	79.273	undefined	9.1919	14.466	65.977	30.300	0.033003	9.1919	14.466	65.977	21.661	29.916	2177.0	-0.54046	13.753	0.30919	30.300	0.033003	9.1919	14.466	65.977	21.661	29.916	2177.0	-0.54046	13.753	0.30919
481.87	79.542	undefined	9.2274	14.519	66.051	30.300	0.033003	9.2274	14.519	66.051	21.662	29.913	2180.4	-0.54073	13.784	0.30988	30.300	0.033003	9.2274	14.519	66.051	21.662	29.913	2180.4	-0.54073	13.784	0.30988
483.52	79.811	undefined	9.2630	14.573	66.125	30.300	0.033003	9.2630	14.573	66.125	21.662	29.910	2183.9	-0.54100	13.814	0.31056	30.300	0.033003	9.2630	14.573	66.125	21.662	29.910	2183.9	-0.54100	13.814	0.31056
485.16	80.080	undefined	9.2985	14.626	66.198	30.300	0.033003	9.2985	14.626	66.198	21.663	29.907	2187.3	-0.54127	13.845	0.31125	30.300	0.033003	9.2985	14.626	66.198	21.663	29.907	2187.3	-0.54127	13.845	0.31125
486.80	80.348	undefined	9.3341	14.680	66.271	30.300	0.033003	9.3341	14.680	66.271	21.664	29.905	2190.7	-0.54154	13.875	0.31193	30.300	0.033003	9.3341	14.680	66.271	21.664	29.905	2190.7	-0.54154	13.875	0.31193
488.44	80.617	undefined	9.3697	14.733	66.344	30.300	0.033003	9.3697	14.733	66.344	21.664	29.902	2194.1	-0.54180	13.906	0.31261	30.300	0.033003	9.3697	14.733	66.344	21.664	29.902	2194.1	-0.54180	13.906	0.31261
490.08	80.886	undefined	9.4052	14.787	66.417	30.300	0.033003	9.4052	14.787	66.417	21.665	29.899	2197.5	-0.54206	13.936	0.31329	30.300	0.033003	9.4052	14.787	66.417	21.665	29.899	2197.5	-0.54206	13.936	0.31329
491.72	81.154	undefined	9.4408	14.840	66.489	30.300	0.033003	9.4408	14.840	66.489	21.665	29.897	2200.9	-0.54232	13.967	0.31398	30.300	0.033003	9.4408	14.840	66.489	21.665	29.897	2200.9	-0.54232	13.967	0.31398
493.37	81.423	undefined	9.4764	14.893	66.562	30.300	0.033003	9.4764	14.893	66.562	21.666	29.894	2204.3	-0.54257	13.998	0.31466	30.300	0.033003	9.4764	14.893	66.562	21.666	29.894	2204.3	-0.54257	13.998	0.31466
495.01	81.691	undefined	9.5119	14.947	66.634	30.300	0.033003	9.5119	14.947	66.634	21.666	29.892	2207.7	-0.54282	14.028	0.31534	30.300	0.033003	9.5119	14.947	66.634	21.666	29.892	2207.7	-0.54282	14.028	0.31534
496.65	81.960	undefined	9.5475	15.000	66.705	30.300	0.033003	9.5475	15.000	66.705	21.667	29.889	2211.1	-0.54307	14.059	0.31602	30.300	0.033003	9.5475	15.000	66.705	21.667	29.889	2211.1	-0.54307	14.059	0.31602
498.29	82.228	undefined	9.5831	15.054	66.777	30.300	0.033003	9.5831	15.054	66.777	21.668	29.887	2214.5	-0.54331	14.089	0.31670	30.300	0.033003	9.5831	15.054	66.777	21.668	29.887	2214.5	-0.54331	14.089	0.31670
499.93	82.496	undefined	9.6186	15.107	66.848	30.300	0.033003	9.6186	15.107	66.848	21.668	29.884	2217.8	-0.54355	14.119	0.31738	30.300	0.033003	9.6186	15.107	66.848	21.668	29.884	2217.8	-0.54355	14.119	0.31738
501.57	82.765	undefined	9.6542	15.161	66.919	30.300	0.033003	9.6542	15.161	66.919	21.669	29.882	2221.2	-0.54379	14.150	0.31805	30.300	0.033003	9.6542	15.161	66.919	21.669	29.882	2221.2	-0.54379	14.150	0.31805
503.22	83.033	undefined	9.6898	15.214	66.990	30.300	0.033003	9.6898	15.214	66.990	21.669	29.879	2224.6	-0.54403	14.180	0.31873	30.300	0.033003	9.6898	15.214	66.990	21.669	29.879	2224.6	-0.54403	14.180	0.31873
504.86	83.301	undefined	9.7254	15.267	67.061	30.300	0.033003	9.7254	15.267	67.061	21.670	29.877	2227.9	-0.54426	14.211	0.31941	30.300	0.033003	9.7254	15.267	67.061	21.670	29.877	2227.9	-0.54426	14.211	0.31941
506.50	83.569	undefined	9.7609	15.321	67.131	30.300	0.033003	9.7609	15.321	67.131	21.671	29.875	2231.2	-0.54449	14.241	0.32009	30.300	0.033003	9.7609	15.321	67.131	21.671	29.875	2231.2	-0.54449	14.241	0.32009
508.14	83.837	undefined	9.7965	15.374	67.201	30.300	0.033003	9.7965	15.374	67.201	21.671	29.872	2234.6	-0.54472	14.271	0.32076	30.300	0.033003	9.7965	15.374	67.201	21.671	29.872	2234.6	-0.54472	14.271	0.32076
509.78	84.104	undefined	9.8321	15.428	67.271	30.300	0.033003	9.8321	15.428	67.271	21.672	29.870	2237.9	-0.54494	14.302	0.32144	30.300	0.033003	9.8321	15.428	67.271	21.672	29.870	2237.9	-0.54494	14.302	0.32144
511.42	84.372	undefined	9.8677	15.481	67.341	30.300	0.033003	9.8677	15.481	67.341	21.672	29.868	2241.2	-0.54516	14.332	0.32212	30.300	0.033003	9.8677	15.481	67.341	21.672	29.868	2241.2	-0.54516	14.332	0.32212
513.07	84.640	undefined	9.9033	15.534	67.410	30.300	0.033003	9.9033	15.534	67.410	21.673	29.865	2244.5	-0.54538	14.363	0.32279	30.300	0.033003	9.9033	15.534	67.410	21.673	29.865	2244.5	-0.54538	14.363	0.32279
514.71	84.908	undefined	9.9388	15.588	67.479	30.300	0.033003	9.9388	15.588	67.479	21.674	29.863	2247.8	-0.54559	14.393	0.32347	30.300	0.033003	9.9388	15.588	67.479	21.674	29.863	2247.8	-0.54559	14.393	0.32347
516.35	85.175	undefined	9.9744	15.641	67.548	30.300	0.033003	9.9744	15.641	67.548	21.674	29.861	2251.1	-0.54580	14.423	0.32414	30.300	0.033003	9.9744	15.641	67.548	21.674	29.861	2251.1	-0.54580	14.423	0.32414
517.99	85.443	undefined	10.010	15.695	67.617	30.300	0.033003	10.010	15.695	67.617	21.675	29.859	2254.4	-0.54601	14.453	0.32481	30.300	0.033003	10.010	15.695	67.617	21.675	29.859	2254.4	-0.54601	14.453	0.32481
519.63	85.710	undefined	10.046	15.748	67.686	30.300	0.033003	10.046	15.748	67.686	21.676	29.857	2257.7	-0.54622	14.484	0.32549	30.300	0.033003	10.046	15.748	67.686	21.676	29.857	2257.7	-0.54622	14.484	0.32549
521.27	85.978	undefined	10.081	15.801	67.754	30.300	0.033003	10.081	15.801	67.754	21.676	29.854	2261.0	-0.54642	14.514	0.32616	30.300	0.033003	10.081	15.801	67.754	21.676	29.854	2261.0	-0.54642	14.514	0.32616
522.92	86.245	undefined	10.117	15.855	67.822	30.300	0.033003	10.117	15.855	67.822	21.677	29.852	2264.3	-0.54663	14.544	0.32683	30.300	0.033003	10.117	15.855	67.822	21.677	29.852	2264.3	-0.54663	14.544	0.32683
524.56	86.512	undefined	10.152	15.908	67.890	30.300	0.033003	10.152	15.908	67.890	21.678	29.850	2267.5	-0.54682	14.574	0.32751	30.300	0.033003	10.152	15.908	67.890	21.678	29.850	2267.5	-0.54682	14.574	0.32751
526.20	86.779	undefined	10.188	15.961	67.958	30.300	0.033003	10.188	15.961	67.958	21.679	29.848	2270.8	-0.54702	14.605	0.32818	30.300	0.033003	10.188	15.961	67.958	21.679	29.848	2270.8	-0.54702	14.605	0.32818
527.84	87.046	undefined	10.224	16.015	68.025	30.300	0.033003	10.224	16.015	68.025	21.679	29.846	2274.1	-0.54721	14.635	0.32885	30.300	0.033003	10.224	16.015	68.025	21.679	29.846	2274.1	-0.54721	14.635	0.32885
529.48	87.313	undefined	10.259	16.068	68.093	30.300	0.033003	10.259	16.068	68.093	21.680	29.844	2277.3	-0.54740	14.665	0.32952	30.300	0.033003	10.259	16.068	68.093	21.680	29.844	2277.3	-0.54740	14.665	0.32952
531.12	87.580	undefined	10.295	16.121	68.160	30.300	0.033003	10.295	16.121	68.160	21.681	29.842	2280.5	-0.54759	14.695	0.33019	30.300	0.033003	10.295	16.121	68.160	21.681	29.842	2280.5	-0.54759	14.695	0.33019
532.77	87.847	undefined	10.330	16.175	68.227	30.300	0.033003	10.330	16.175	68.227	21.682	29.840	2283.8	-0.54778	14.725	0.33086	30.300	0.033003	10.330	16.175	68.227	21.682	29.840	2283.8	-0.54778	14.725	0.33086
534.41	88.114	undefined	10.366	16.228	68.293	30.300	0.033003	10.366	16.228	68.293	21.682	29.838	2287.0	-0.54796	14.756	0.33153	30.300	0.033003	10.366	16.228	68.293	21.682	29.838	2287.0	-0.54796	14.756	0.33153
